CustomerID,InvoiceDate,Recency,Frequency,Monetary,CLV,Cluster
13512.0,2011-03-24 10:03:00,243,1,251.21,251.21,2
13513.0,2011-08-05 11:50:00,109,1,205.1,205.1,0
13514.0,2011-09-27 09:39:00,56,1,152.20000000000002,152.20000000000002,0
13515.0,2011-09-28 11:26:00,55,4,891.12,3564.48,0
13516.0,2011-11-18 13:15:00,4,3,1389.41,4168.2300000000005,0
13517.0,2011-10-11 11:43:00,42,5,2109.07,10545.35,0
13518.0,2011-09-15 10:29:00,68,1,627.16,627.16,0
13519.0,2011-10-20 15:56:00,32,2,110.80000000000001,221.60000000000002,0
13520.0,2011-10-12 10:20:00,41,8,3487.75,27902.0,0
13522.0,2011-11-09 15:11:00,12,1,125.80000000000001,125.80000000000001,0
13523.0,2011-11-06 15:11:00,15,6,3755.38,22532.28,0
13524.0,2011-10-30 12:34:00,23,5,680.1800000000001,3400.9000000000005,0
13525.0,2011-04-05 15:36:00,230,1,282.88,282.88,2
13527.0,2011-11-06 12:04:00,16,8,2218.61,17748.88,0
13529.0,2011-09-22 09:15:00,61,2,307.76,615.52,0
13531.0,2011-05-18 16:56:00,187,2,483.8,967.6,2
13532.0,2011-11-06 12:25:00,16,1,210.31,210.31,0
13533.0,2011-06-10 11:54:00,165,3,269.09,807.27,2
13534.0,2011-11-07 09:40:00,15,42,5255.88,220746.96,3
13536.0,2011-11-20 11:52:00,2,4,1990.84,7963.36,0
13538.0,2011-10-27 16:34:00,25,7,1280.85,8965.949999999999,0
13539.0,2011-09-15 10:18:00,68,4,605.84,2423.36,0
13544.0,2011-10-31 11:57:00,22,2,276.06,552.12,0
13546.0,2011-10-17 14:51:00,35,2,412.38,824.76,0
13548.0,2011-09-04 14:50:00,78,2,678.16,1356.32,0
13549.0,2011-11-14 09:20:00,8,8,916.12,7328.96,0
13551.0,2011-01-24 14:46:00,301,1,91.80000000000001,91.80000000000001,2
13552.0,2011-10-04 15:19:00,48,16,3539.53,56632.48,0
13555.0,2011-09-27 12:36:00,56,4,4098.88,16395.52,0
13557.0,2011-11-11 15:24:00,10,2,584.06,1168.12,0
13558.0,2011-11-16 12:13:00,6,3,471.84000000000003,1415.52,0
13561.0,2011-05-08 12:39:00,198,1,141.85999999999999,141.85999999999999,2
13562.0,2011-09-19 10:51:00,64,3,1799.33,5397.99,0
13563.0,2011-09-16 14:45:00,66,2,777.53,1555.06,0
13564.0,2011-07-18 14:35:00,126,5,623.3900000000001,3116.9500000000007,0
13565.0,2011-11-20 14:33:00,1,2,240.22,480.44,0
13566.0,2011-10-30 11:59:00,23,2,856.84,1713.68,0
13568.0,2011-06-19 14:42:00,155,1,187.05,187.05,2
13569.0,2010-12-07 12:29:00,350,1,109.82000000000001,109.82000000000001,2
13570.0,2011-04-10 13:36:00,226,1,239.49,239.49,2
13571.0,2011-11-13 12:47:00,9,11,1865.15,20516.65,0
13572.0,2011-05-18 11:59:00,188,1,1384.25,1384.25,2
13573.0,2011-10-20 14:33:00,32,2,290.25,580.5,0
13575.0,2011-11-16 13:14:00,6,5,732.0699999999999,3660.3499999999995,0
13576.0,2011-11-10 14:35:00,11,18,6156.59,110818.62,0
13577.0,2011-11-14 15:19:00,7,5,1658.3,8291.5,0
13579.0,2010-12-05 16:10:00,351,1,164.70000000000002,164.70000000000002,2
13581.0,2011-02-03 14:41:00,291,1,118.0,118.0,2
13583.0,2011-07-07 10:40:00,138,1,781.03,781.03,2
13584.0,2011-02-06 12:49:00,289,1,142.4,142.4,2
13587.0,2011-11-08 11:17:00,14,3,347.0,1041.0,0
13588.0,2011-11-11 13:30:00,11,12,2224.92,26699.04,0
13589.0,2011-06-13 12:44:00,162,1,147.0,147.0,2
13590.0,2011-10-19 12:16:00,34,6,1662.98,9977.880000000001,0
13591.0,2011-10-06 12:26:00,47,3,1117.13,3351.3900000000003,0
13592.0,2011-11-04 09:49:00,18,4,247.95999999999998,991.8399999999999,0
13593.0,2011-08-23 13:35:00,91,6,1965.0800000000002,11790.480000000001,0
13594.0,2011-10-18 10:19:00,35,1,396.97,396.97,0
13598.0,2011-10-23 14:35:00,29,2,147.29,294.58,0
13599.0,2011-11-18 08:21:00,4,25,4234.01,105850.25,3
13600.0,2011-01-31 15:27:00,294,1,219.52,219.52,2
13601.0,2011-10-25 17:31:00,27,2,693.32,1386.64,0
13602.0,2011-10-06 11:47:00,47,1,428.89,428.89,0
13603.0,2011-11-13 15:57:00,8,1,164.34,164.34,0
13606.0,2011-11-10 17:46:00,11,3,276.75,830.25,0
13607.0,2011-10-30 16:17:00,22,1,675.51,675.51,0
13610.0,2011-10-16 15:44:00,36,8,952.59,7620.72,0
13611.0,2011-09-11 14:51:00,71,4,1140.8,4563.2,0
13614.0,2011-11-15 14:47:00,6,4,1585.46,6341.84,0
13615.0,2011-01-31 11:29:00,295,2,399.99,799.98,2
13617.0,2011-10-30 13:50:00,22,3,544.18,1632.54,0
13618.0,2011-06-19 11:09:00,156,1,177.34,177.34,2
13621.0,2011-08-15 08:26:00,99,1,213.85,213.85,0
13623.0,2011-11-09 12:00:00,13,7,652.4,4566.8,0
13626.0,2011-04-01 10:05:00,235,1,257.23,257.23,2
13627.0,2011-10-11 14:20:00,41,7,1624.02,11368.14,0
13629.0,2011-11-16 13:21:00,6,11,7792.36,85715.95999999999,0
13630.0,2011-09-25 10:30:00,58,10,1763.68,17636.8,0
13631.0,2011-09-01 09:57:00,82,12,3021.77,36261.24,0
13632.0,2011-11-15 10:51:00,7,6,2114.68,12688.079999999998,0
13634.0,2011-11-06 13:40:00,16,5,1547.3600000000001,7736.800000000001,0
13635.0,2011-10-03 10:55:00,50,1,1071.03,1071.03,0
13636.0,2011-11-03 10:30:00,19,6,941.62,5649.72,0
13637.0,2011-10-18 13:32:00,35,3,804.3,2412.8999999999996,0
13639.0,2011-09-26 13:36:00,57,1,1033.34,1033.34,0
13642.0,2011-05-08 12:34:00,198,1,312.28,312.28,2
13643.0,2011-11-08 15:37:00,13,3,519.44,1558.3200000000002,0
13644.0,2011-10-26 11:08:00,27,3,1845.3400000000001,5536.02,0
13645.0,2011-08-11 16:11:00,102,1,252.1,252.1,0
13647.0,2011-10-06 16:20:00,46,4,1268.0,5072.0,0
13649.0,2011-03-28 11:51:00,239,2,346.6,693.2,2
13650.0,2011-10-04 09:51:00,49,6,1511.1000000000001,9066.6,0
13651.0,2011-11-04 14:59:00,17,2,94.2,188.4,0
13652.0,2011-10-25 08:51:00,28,3,1095.08,3285.24,0
13654.0,2011-10-27 16:24:00,25,6,2707.33,16243.98,0
13655.0,2011-08-17 14:25:00,96,2,932.97,1865.94,0
13656.0,2011-06-28 10:31:00,147,2,379.65,759.3,2
13657.0,2011-05-22 12:35:00,184,1,152.34,152.34,2
13658.0,2011-09-15 13:21:00,68,5,1879.07,9395.35,0
13659.0,2011-05-26 19:56:00,179,3,1540.65,4621.950000000001,2
13662.0,2011-09-15 12:04:00,68,7,862.58,6038.06,0
13663.0,2011-06-13 15:44:00,161,1,189.47,189.47,2
13666.0,2011-10-10 15:39:00,42,3,84.65,253.95000000000002,0
13667.0,2011-07-13 15:42:00,131,1,299.05,299.05,0
13668.0,2011-11-17 12:42:00,5,26,5428.61,141143.86,3
13669.0,2011-10-20 09:32:00,33,2,218.55,437.1,0
13670.0,2011-09-25 15:25:00,57,1,349.7,349.7,0
13672.0,2011-02-11 13:55:00,283,6,-71.46,-428.76,2
13673.0,2011-11-21 12:11:00,1,2,387.44,774.88,0
13675.0,2011-07-11 12:57:00,134,2,486.82000000000005,973.6400000000001,0
13678.0,2011-07-11 10:14:00,134,1,232.6,232.6,2
13680.0,2011-10-31 13:22:00,22,4,1563.93,6255.72,0
13681.0,2011-11-13 15:25:00,8,3,710.75,2132.25,0
13682.0,2011-06-05 14:06:00,169,1,59.5,59.5,2
13684.0,2011-02-27 10:25:00,268,2,62.13,124.26,2
13685.0,2011-10-25 13:14:00,28,3,1934.45,5803.35,0
13686.0,2011-06-10 09:10:00,165,1,72.0,72.0,2
13689.0,2011-10-07 13:21:00,46,1,910.0,910.0,0
13690.0,2011-10-11 15:03:00,41,1,172.25,172.25,0
13692.0,2011-11-15 11:17:00,7,5,1466.8700000000001,7334.35,0
13693.0,2011-01-18 15:23:00,307,2,-32.0,-64.0,2
13694.0,2011-11-14 12:57:00,8,57,59559.38,3394884.6599999997,3
13695.0,2011-11-08 14:26:00,13,15,2504.13,37561.950000000004,0
13697.0,2011-11-01 09:14:00,21,1,151.29999999999998,151.29999999999998,0
13699.0,2011-07-07 16:51:00,137,1,308.58000000000004,308.58000000000004,2
13700.0,2011-11-13 13:00:00,9,10,2248.63,22486.300000000003,0
13703.0,2011-01-25 13:10:00,301,1,99.5,99.5,2
13704.0,2011-11-17 14:30:00,4,9,2130.63,19175.670000000002,0
13705.0,2011-07-18 09:15:00,127,2,522.68,1045.36,0
13706.0,2011-02-10 09:21:00,285,1,330.79,330.79,2
13707.0,2011-03-17 18:03:00,249,2,806.41,1612.82,2
13708.0,2011-03-13 13:46:00,253,1,285.33,285.33,2
13709.0,2011-11-08 16:17:00,13,15,5700.400000000001,85506.00000000001,0
13710.0,2011-11-08 08:16:00,14,1,180.48,180.48,0
13711.0,2011-05-05 10:31:00,201,2,252.06,504.12,2
13712.0,2011-04-07 12:33:00,229,1,228.84,228.84,2
13715.0,2011-03-03 19:21:00,263,8,1051.99,8415.92,2
13716.0,2011-03-15 13:49:00,251,1,138.28,138.28,2
13717.0,2011-11-07 14:13:00,14,7,1432.26,10025.82,0
13718.0,2011-04-07 13:24:00,229,2,306.55,613.1,2
13719.0,2011-11-06 15:02:00,15,4,920.02,3680.08,0
13720.0,2011-08-15 12:46:00,99,4,799.9,3199.6,0
13721.0,2011-11-03 14:05:00,18,1,524.14,524.14,0
13722.0,2011-08-11 15:26:00,102,4,2369.16,9476.64,0
13723.0,2011-05-06 17:04:00,199,1,199.85000000000002,199.85000000000002,2
13725.0,2011-10-21 10:03:00,32,11,1809.81,19907.91,0
13726.0,2011-11-01 10:49:00,21,2,1079.6599999999999,2159.3199999999997,0
13727.0,2011-11-11 09:46:00,11,2,333.48,666.96,0
13728.0,2011-11-03 10:49:00,19,6,1016.14,6096.84,0
13730.0,2011-07-27 08:35:00,118,2,752.6,1505.2,0
13731.0,2011-05-04 14:33:00,201,2,610.59,1221.18,2
13732.0,2011-11-11 15:49:00,10,1,491.86,491.86,0
13735.0,2011-11-15 11:14:00,7,8,2764.48,22115.84,0
13736.0,2011-03-24 13:09:00,243,2,349.63,699.26,2
13737.0,2011-05-23 16:32:00,182,1,339.59999999999997,339.59999999999997,2
13739.0,2011-11-21 13:35:00,1,1,216.9,216.9,0
13740.0,2011-04-13 10:32:00,223,1,350.75,350.75,2
13741.0,2011-09-29 09:19:00,54,4,666.33,2665.32,0
13742.0,2011-09-11 11:24:00,72,13,2746.87,35709.31,0
13743.0,2011-09-12 12:19:00,71,7,1064.3899999999999,7450.73,0
13744.0,2011-09-05 15:19:00,77,2,1080.52,2161.04,0
13745.0,2011-07-11 14:21:00,133,2,291.54,583.08,0
13747.0,2010-12-01 10:37:00,356,1,79.6,79.6,2
13748.0,2011-09-05 09:45:00,78,5,948.25,4741.25,0
13750.0,2011-10-17 12:16:00,36,5,1647.26,8236.3,0
13751.0,2011-02-24 15:56:00,270,1,296.25,296.25,2
13752.0,2011-08-07 14:16:00,106,6,1175.38,7052.280000000001,0
13753.0,2011-02-25 12:48:00,270,1,741.26,741.26,2
13754.0,2011-07-11 11:51:00,134,2,282.59999999999997,565.1999999999999,0
13755.0,2011-11-21 13:41:00,1,7,1367.1,9569.699999999999,0
13756.0,2011-11-17 10:02:00,5,12,4343.12,52117.44,0
13758.0,2011-11-01 09:56:00,21,6,2677.74,16066.439999999999,0
13759.0,2011-11-06 14:47:00,15,2,659.4100000000001,1318.8200000000002,0
13760.0,2011-10-16 16:13:00,36,2,286.79,573.58,0
13761.0,2011-10-20 14:01:00,32,2,1070.65,2141.3,0
13762.0,2011-05-19 15:23:00,186,2,3.552713678800501e-15,7.105427357601002e-15,2
13763.0,2011-10-07 15:13:00,45,3,1689.46,5068.38,0
13764.0,2011-09-30 12:03:00,53,3,1519.42,4558.26,0
13767.0,2011-11-14 12:22:00,8,51,16059.730000000001,819046.2300000001,3
13769.0,2011-11-10 14:52:00,11,15,2453.9500000000003,36809.25000000001,0
13771.0,2011-10-06 14:18:00,46,5,2631.7,13158.5,0
13772.0,2011-11-06 11:43:00,16,3,1122.63,3367.8900000000003,0
13774.0,2011-09-19 12:06:00,64,1,345.0,345.0,0
13777.0,2011-11-15 09:42:00,7,36,23248.16,836933.76,3
13778.0,2011-08-28 15:25:00,85,1,178.7,178.7,0
13780.0,2011-06-22 11:43:00,153,1,116.28000000000002,116.28000000000002,2
13781.0,2011-04-03 12:08:00,233,1,127.84,127.84,2
13782.0,2011-10-23 12:37:00,30,5,738.8,3694.0,0
13784.0,2011-10-13 11:37:00,40,10,2424.63,24246.300000000003,0
13786.0,2010-12-07 13:53:00,349,1,230.39999999999998,230.39999999999998,2
13787.0,2011-09-25 12:06:00,58,2,309.04,618.08,0
13791.0,2011-10-27 14:38:00,25,3,1047.68,3143.04,0
13792.0,2011-10-04 14:31:00,48,2,195.55,391.1,0
13798.0,2011-11-13 13:42:00,8,58,33773.17,1958843.8599999999,3
13799.0,2011-08-15 12:07:00,99,2,688.86,1377.72,0
13800.0,2011-02-03 12:27:00,292,1,558.32,558.32,2
13801.0,2011-10-04 10:15:00,49,1,324.8,324.8,0
13802.0,2011-07-24 13:26:00,121,6,3906.27,23437.62,0
13803.0,2011-03-29 12:57:00,238,1,277.07,277.07,2
13804.0,2011-11-09 12:32:00,13,7,2588.39,18118.73,0
13805.0,2011-10-18 14:50:00,34,2,924.6,1849.2,0
13806.0,2011-10-07 11:43:00,46,1,256.38,256.38,0
13807.0,2010-12-07 15:48:00,349,1,112.6,112.6,2
13808.0,2011-10-24 12:38:00,29,4,1518.5,6074.0,0
13809.0,2011-02-07 13:15:00,288,1,155.05,155.05,2
13810.0,2011-11-11 08:33:00,11,4,899.51,3598.04,0
13811.0,2011-06-09 09:54:00,166,4,591.75,2367.0,2
13812.0,2011-10-28 14:27:00,24,3,539.0,1617.0,0
13813.0,2011-10-31 10:38:00,22,5,1353.41,6767.05,0
13814.0,2011-10-14 16:57:00,38,3,1562.12,4686.36,0
13815.0,2011-11-17 14:19:00,4,5,4014.91,20074.55,0
13816.0,2011-11-16 08:38:00,6,4,555.04,2220.16,0
13817.0,2011-11-10 17:49:00,11,2,382.98,765.96,0
13819.0,2011-02-11 10:38:00,284,3,1140.35,3421.0499999999997,2
13821.0,2011-07-18 09:49:00,127,2,385.64,771.28,0
13822.0,2011-10-30 15:55:00,22,1,468.38,468.38,0
13823.0,2011-11-21 10:22:00,1,2,957.66,1915.32,0
13824.0,2011-11-07 12:41:00,15,5,1698.94,8494.7,0
13826.0,2011-07-04 16:27:00,140,2,174.65,349.3,2
13827.0,2011-10-13 12:38:00,40,3,409.8,1229.4,0
13828.0,2011-11-17 16:02:00,4,1,209.49,209.49,0
13829.0,2010-12-15 16:36:00,341,1,-102.0,-102.0,2
13831.0,2011-09-13 09:07:00,70,5,1791.05,8955.25,0
13832.0,2011-11-20 15:36:00,1,1,52.199999999999996,52.199999999999996,0
13833.0,2011-07-03 13:27:00,142,1,383.85,383.85,2
13835.0,2011-11-14 15:37:00,7,4,834.57,3338.28,0
13837.0,2011-05-12 12:10:00,194,2,266.59000000000003,533.1800000000001,2
13838.0,2011-08-14 10:52:00,100,3,467.54,1402.6200000000001,0
13841.0,2011-04-01 12:10:00,235,1,85.0,85.0,2
13842.0,2011-10-12 10:51:00,41,9,3385.62,30470.579999999998,0
13845.0,2011-10-06 08:25:00,47,1,312.98,312.98,0
13846.0,2011-11-15 12:07:00,7,4,847.61,3390.44,0
13848.0,2011-09-08 12:58:00,75,3,1255.0,3765.0,0
13849.0,2011-10-19 10:59:00,34,2,1537.95,3075.9,0
13850.0,2011-09-12 18:00:00,70,2,1586.81,3173.62,0
13851.0,2011-09-05 12:36:00,78,3,2651.46,7954.38,0
13853.0,2011-10-13 14:18:00,39,1,1090.14,1090.14,0
13854.0,2011-11-15 16:34:00,6,28,7722.74,216236.72,3
13856.0,2011-06-24 10:03:00,151,5,363.4,1817.0,2
13858.0,2011-10-13 16:17:00,39,1,216.17,216.17,0
13859.0,2011-01-17 16:14:00,308,1,201.16,201.16,2
13860.0,2011-10-18 14:34:00,34,4,611.91,2447.64,0
13862.0,2011-09-28 09:15:00,55,9,2067.65,18608.850000000002,0
13863.0,2011-04-08 17:03:00,227,2,299.56,599.12,2
13865.0,2011-10-12 13:31:00,41,4,501.56,2006.24,0
13866.0,2011-09-26 14:54:00,56,1,145.67000000000002,145.67000000000002,0
13867.0,2011-11-08 15:48:00,13,3,1005.09,3015.27,0
13868.0,2011-11-01 12:45:00,21,1,507.54,507.54,0
13869.0,2011-08-08 13:53:00,105,4,3083.65,12334.6,0
13870.0,2011-11-02 12:35:00,20,9,2598.5,23386.5,0
13871.0,2011-11-17 10:49:00,5,14,6389.8,89457.2,0
13873.0,2011-08-12 10:08:00,102,4,381.7,1526.8,0
13874.0,2010-12-16 18:20:00,340,1,540.45,540.45,2
13875.0,2011-10-17 09:36:00,36,5,1786.79,8933.95,0
13876.0,2011-10-07 10:22:00,46,1,122.7,122.7,0
13877.0,2011-09-14 15:49:00,68,1,117.24,117.24,0
13878.0,2011-10-16 12:19:00,37,1,1271.57,1271.57,0
13880.0,2011-11-18 13:44:00,3,13,3219.77,41857.01,0
13881.0,2011-11-14 16:17:00,7,18,14130.24,254344.32,3
13882.0,2011-11-09 14:58:00,12,4,672.96,2691.84,0
13883.0,2011-05-23 13:09:00,183,7,1643.2,11502.4,2
13884.0,2011-09-11 13:58:00,71,5,534.2,2671.0,0
13885.0,2011-06-03 15:07:00,171,2,506.8,1013.6,2
13886.0,2011-09-29 13:17:00,54,1,243.56,243.56,0
13887.0,2011-05-19 17:22:00,186,1,349.55,349.55,2
13888.0,2011-08-12 10:13:00,102,2,595.67,1191.34,0
13889.0,2011-09-08 09:13:00,75,1,416.90000000000003,416.90000000000003,0
13890.0,2011-11-21 11:29:00,1,11,1344.66,14791.26,0
13892.0,2011-11-13 11:50:00,9,4,632.97,2531.88,0
13893.0,2011-02-15 11:30:00,280,1,821.1,821.1,2
13894.0,2011-11-17 13:35:00,5,5,535.97,2679.8500000000004,0
13895.0,2011-11-18 17:15:00,3,5,2588.12,12940.599999999999,0
13897.0,2011-10-20 14:30:00,32,1,311.16,311.16,0
13898.0,2011-01-18 10:28:00,308,1,155.93,155.93,2
13899.0,2011-03-10 09:30:00,257,1,298.5,298.5,2
13900.0,2011-06-09 19:26:00,165,3,740.95,2222.8500000000004,2
13901.0,2011-09-28 14:48:00,54,5,2867.2,14336.0,0
13904.0,2011-11-02 13:41:00,20,2,332.64,665.28,0
13908.0,2011-09-21 11:49:00,62,5,2347.05,11735.25,0
13911.0,2011-10-13 15:43:00,39,9,2580.91,23228.19,0
13914.0,2011-11-03 16:28:00,18,1,321.07,321.07,0
13917.0,2011-10-21 09:56:00,32,2,272.04,544.08,0
13918.0,2011-10-21 12:25:00,32,2,1212.8400000000001,2425.6800000000003,0
13919.0,2011-10-17 15:24:00,35,3,350.15999999999997,1050.48,0
13922.0,2010-12-23 10:38:00,334,1,172.25,172.25,2
13923.0,2011-10-17 12:33:00,36,1,351.13,351.13,0
13924.0,2011-11-16 15:40:00,5,8,1038.07,8304.56,0
13925.0,2011-11-03 13:00:00,19,6,616.65,3699.8999999999996,0
13926.0,2011-11-16 13:16:00,6,1,223.85000000000002,223.85000000000002,0
13927.0,2011-09-26 12:00:00,57,1,348.99,348.99,0
13928.0,2011-11-08 14:49:00,13,3,356.67,1070.01,0
13929.0,2011-06-23 15:26:00,151,3,802.85,2408.55,2
13930.0,2011-10-13 09:45:00,40,2,337.34,674.68,0
13931.0,2011-09-15 10:03:00,68,3,1230.93,3692.79,0
13932.0,2011-02-18 12:02:00,277,1,307.4,307.4,2
13933.0,2011-08-22 14:03:00,91,2,608.7900000000001,1217.5800000000002,0
13934.0,2011-03-21 08:39:00,246,1,922.1,922.1,2
13936.0,2011-06-21 17:44:00,153,2,361.28,722.56,2
13937.0,2011-06-23 16:35:00,151,1,158.85,158.85,2
13938.0,2011-11-04 14:37:00,17,1,71.66,71.66,0
13939.0,2011-11-16 13:33:00,6,4,556.75,2227.0,0
13940.0,2011-10-06 16:15:00,46,3,616.3,1848.8999999999999,0
13941.0,2011-11-18 09:43:00,4,7,4912.41,34386.869999999995,0
13946.0,2011-09-21 13:33:00,62,3,561.5699999999999,1684.7099999999998,0
13947.0,2011-10-05 14:42:00,47,1,90.6,90.6,0
13948.0,2010-12-14 10:18:00,343,1,102.0,102.0,2
13949.0,2011-11-15 11:30:00,7,5,1909.09,9545.449999999999,0
13950.0,2011-11-15 12:16:00,7,4,448.09999999999997,1792.3999999999999,0
13951.0,2011-06-16 16:43:00,158,3,674.45,2023.3500000000001,2
13952.0,2011-05-12 19:27:00,193,3,3246.091,9738.273,2
13953.0,2011-10-18 10:55:00,35,6,3104.36,18626.16,0
13954.0,2011-10-13 10:49:00,40,2,166.07999999999998,332.15999999999997,0
13955.0,2011-07-08 17:19:00,136,2,322.96,645.92,2
13956.0,2011-10-16 15:56:00,36,4,865.72,3462.88,0
13958.0,2010-12-02 17:03:00,354,1,-102.45,-102.45,2
13959.0,2011-09-21 15:06:00,61,3,594.04,1782.12,0
13960.0,2011-11-18 15:27:00,3,2,230.22,460.44,0
13962.0,2011-11-18 08:47:00,4,2,169.55,339.1,0
13963.0,2011-02-04 14:43:00,290,4,664.54,2658.16,2
13967.0,2011-07-17 12:02:00,128,1,80.7,80.7,0
13969.0,2011-11-17 14:56:00,4,16,7571.26,121140.16,0
13971.0,2011-11-21 12:06:00,1,10,2710.52,27105.2,0
13972.0,2011-09-30 11:54:00,53,2,190.25,380.5,0
13973.0,2011-02-25 15:21:00,269,1,264.7,264.7,2
13974.0,2011-10-21 14:41:00,31,1,413.59000000000003,413.59000000000003,0
13975.0,2011-11-08 13:19:00,14,7,2438.19,17067.33,0
13976.0,2011-05-17 09:13:00,189,1,357.98,357.98,2
13978.0,2011-10-25 15:04:00,27,1,158.99,158.99,0
13979.0,2011-09-27 13:32:00,56,1,869.87,869.87,0
13980.0,2011-10-10 13:34:00,43,1,200.14,200.14,0
13982.0,2011-10-31 16:24:00,21,5,1861.11,9305.55,0
13983.0,2011-11-10 11:06:00,12,13,2590.46,33675.98,0
13984.0,2011-11-13 12:38:00,9,6,488.03,2928.18,0
13985.0,2011-11-18 09:19:00,4,13,5689.45,73962.84999999999,0
13988.0,2011-11-20 10:15:00,2,9,4098.8,36889.200000000004,0
13989.0,2011-10-05 09:47:00,48,2,1266.08,2532.16,0
13990.0,2011-05-10 15:19:00,195,1,311.3,311.3,2
13991.0,2011-10-27 14:27:00,25,4,531.8199999999999,2127.2799999999997,0
13992.0,2011-11-09 15:23:00,12,1,76.8,76.8,0
13993.0,2011-11-07 13:00:00,15,12,3409.66,40915.92,0
13994.0,2011-10-31 11:10:00,22,5,2158.04,10790.2,0
13995.0,2011-10-14 12:55:00,39,5,1167.73,5838.65,0
13999.0,2011-11-11 11:38:00,11,14,3469.29,48570.06,0
14000.0,2011-05-17 13:44:00,188,2,633.71,1267.42,2
14001.0,2011-10-25 10:31:00,28,4,2030.3300000000002,8121.320000000001,0
14002.0,2011-07-28 15:55:00,116,2,529.73,1059.46,0
14004.0,2011-10-27 14:40:00,25,7,4582.64,32078.480000000003,0
14005.0,2011-09-25 11:29:00,58,4,977.68,3910.72,0
14006.0,2011-08-16 09:39:00,98,3,962.19,2886.57,0
14009.0,2011-05-25 15:47:00,180,3,685.9300000000001,2057.79,2
14012.0,2011-03-07 12:26:00,260,1,328.8,328.8,2
14013.0,2011-08-21 15:01:00,92,3,473.02,1419.06,0
14014.0,2011-09-23 13:18:00,60,1,505.18,505.18,0
14015.0,2011-10-18 10:02:00,35,1,917.34,917.34,0
14016.0,2011-07-08 14:27:00,136,5,4328.46,21642.3,0
14019.0,2011-10-24 10:13:00,29,4,1398.96,5595.84,0
14020.0,2011-09-12 15:32:00,70,1,331.14,331.14,0
14021.0,2011-07-07 15:46:00,137,3,631.9,1895.6999999999998,0
14022.0,2011-04-28 14:39:00,207,1,440.0,440.0,2
14023.0,2011-04-03 15:50:00,232,1,273.14,273.14,2
14024.0,2011-08-10 11:30:00,104,2,327.7,655.4,0
14027.0,2011-10-10 09:01:00,43,1,104.82,104.82,0
14029.0,2011-10-07 14:46:00,45,2,467.66,935.32,0
14030.0,2011-09-11 15:52:00,71,7,1816.81,12717.67,0
14031.0,2011-11-18 17:06:00,3,22,14127.52,310805.44,3
14032.0,2011-11-17 11:51:00,5,15,2521.21,37818.15,0
14034.0,2011-11-17 14:02:00,4,4,509.09,2036.36,0
14035.0,2011-11-11 10:03:00,11,5,1428.02,7140.1,0
14036.0,2011-02-28 09:26:00,267,1,626.65,626.65,2
14037.0,2011-06-16 13:57:00,158,2,147.20000000000002,294.40000000000003,2
14038.0,2011-09-22 13:37:00,61,4,1554.48,6217.92,0
14039.0,2011-11-06 13:48:00,15,1,152.2,152.2,0
14040.0,2011-10-30 12:42:00,23,15,3487.59,52313.850000000006,0
14041.0,2011-03-18 13:25:00,249,1,141.41,141.41,2
14044.0,2011-11-13 12:05:00,9,4,646.42,2585.68,0
14045.0,2011-08-22 15:27:00,91,4,1659.75,6639.0,0
14046.0,2011-02-28 14:48:00,266,1,154.99,154.99,2
14047.0,2011-09-27 14:08:00,55,6,938.86,5633.16,0
14048.0,2011-03-07 13:49:00,259,2,375.13,750.26,2
14049.0,2011-07-04 11:47:00,141,4,3232.72,12930.88,0
14050.0,2011-11-08 10:00:00,14,2,746.36,1492.72,0
14051.0,2011-11-09 08:50:00,13,23,12555.94,288786.62,3
14052.0,2011-11-20 12:30:00,2,1,225.36,225.36,0
14053.0,2011-08-07 14:27:00,106,2,260.25,520.5,0
14054.0,2011-10-05 15:49:00,47,1,92.46,92.46,0
14055.0,2011-08-25 15:04:00,88,1,725.6400000000001,725.6400000000001,0
14056.0,2011-11-04 15:50:00,17,27,7103.47,191793.69,3
14057.0,2011-11-16 10:32:00,6,18,6141.099999999999,110539.79999999999,0
14059.0,2011-03-18 10:06:00,249,1,183.6,183.6,2
14060.0,2011-11-17 12:59:00,5,19,5837.9,110920.09999999999,0
14062.0,2011-09-29 09:44:00,54,11,9225.470000000001,101480.17000000001,0
14064.0,2011-11-10 13:14:00,12,7,1168.92,8182.4400000000005,0
14066.0,2011-03-18 12:21:00,249,1,152.55,152.55,2
14067.0,2011-10-07 10:21:00,46,2,374.7,749.4,0
14068.0,2011-01-23 16:02:00,302,1,265.85,265.85,2
14071.0,2011-11-20 14:07:00,1,7,1151.58,8061.0599999999995,0
14073.0,2011-11-18 16:14:00,3,2,139.54,279.08,0
14075.0,2011-11-20 12:32:00,2,2,625.48,1250.96,0
14076.0,2011-08-02 15:19:00,111,1,118.67,118.67,0
14077.0,2011-10-30 12:35:00,23,5,499.41999999999996,2497.1,0
14078.0,2011-08-30 12:16:00,84,6,1049.37,6296.219999999999,0
14079.0,2011-08-07 12:10:00,107,1,375.1,375.1,0
14080.0,2011-11-07 11:09:00,15,1,45.599999999999994,45.599999999999994,0
14081.0,2011-03-17 14:24:00,249,4,891.77,3567.08,2
14082.0,2010-12-10 11:02:00,347,1,182.25,182.25,2
14083.0,2011-08-05 14:31:00,108,7,533.39,3733.73,0
14085.0,2011-10-25 16:20:00,27,15,3498.73,52480.95,0
14088.0,2011-11-18 14:14:00,3,11,37715.43,414869.73,3
